gene_callers_id,contig,start,stop,bin,bin_contig,source,integron,ocean,pnps,sample_id,depth,category_accession,COG_category,e_value
162696,NAT-121_MHASMcontig_841820,78760,79051,NAT-121,MHASMcontig_841820,malaspina,CALIN,NAT,0.4421250643430427,NAT_SRR3960578,deep,I,Lipid transport and metabolism,0
162697,NAT-121_MHASMcontig_841820,79219,79498,NAT-121,MHASMcontig_841820,malaspina,CALIN,NAT,0.2874682753105701,NAT_SRR3960578,deep,J,"Translation, ribosomal structure and biogenesis",0
248694,NAT-32_133236,53919,55296,NAT-32,133236,malaspina,In0,NAT,4.972763206314043,NAT_SRR3960580,deep,,,
270961,NAT-157_MHASMcontig_851904,145920,146946,NAT-157,MHASMcontig_851904,malaspina,complete,NAT,0.08914226188907748,NAT_SRR3960575,deep,M,Cell wall/membrane/envelope biogenesis,0
270965,NAT-157_MHASMcontig_851904,147849,148614,NAT-157,MHASMcontig_851904,malaspina,complete,NAT,2.358513385166781,NAT_SRR3960575,deep,G,Carbohydrate transport and metabolism,0
270969,NAT-157_MHASMcontig_851904,150871,151393,NAT-157,MHASMcontig_851904,malaspina,complete,NAT,0.08810724383347965,NAT_SRR3960575,deep,E,Amino acid transport and metabolism,0
270972,NAT-157_MHASMcontig_851904,152659,153355,NAT-157,MHASMcontig_851904,malaspina,complete,NAT,0.016134832197526167,NAT_SRR3960575,deep,L,"Replication, recombination and repair",0
270973,NAT-157_MHASMcontig_851904,153473,153749,NAT-157,MHASMcontig_851904,malaspina,complete,NAT,0.05285982248811883,NAT_SRR3960575,deep,,,
270977,NAT-157_MHASMcontig_851904,156458,156791,NAT-157,MHASMcontig_851904,malaspina,complete,NAT,0.10285519460132364,NAT_SRR3960575,deep,T!!!T,Signal transduction mechanisms,0
270977,NAT-157_MHASMcontig_851904,156458,156791,NAT-157,MHASMcontig_851904,malaspina,complete,NAT,0.10285519460132364,NAT_SRR3960575,deep,T!!!T,Signal transduction mechanisms,0
272034,NAT-32_MHASMcontig_1846491,4135,4444,NAT-32,MHASMcontig_1846491,malaspina,CALIN,NAT,0.15549144213940602,NAT_SRR3960575,deep,H,Coenzyme transport and metabolism,0
317700,NAT-157_MHASMcontig_923349,154738,155488,NAT-157,MHASMcontig_923349,malaspina,CALIN,NAT,0.21433487801015147,NAT_SRR3960580,deep,I,Lipid transport and metabolism,0
336848,NAT-64_MHASMcontig_370840,489,858,NAT-64,MHASMcontig_370840,malaspina,complete,NAT,0.13814955335702633,NAT_SRR3960580,deep,P,Inorganic ion transport and metabolism,0
339701,NAT-75_54696,46207,46825,NAT-75,54696,malaspina,CALIN,NAT,0.4739779278210779,NAT_SRR3960575,deep,,,
339703,NAT-75_54696,48723,49581,NAT-75,54696,malaspina,CALIN,NAT,0.6438419703953654,NAT_SRR3960575,deep,O,"Posttranslational modification, protein turnover, chaperones",0
364453,NAT-157_MHASMcontig_929501,730816,731167,NAT-157,MHASMcontig_929501,malaspina,CALIN,NAT,0.4168110082653703,NAT_SRR3960577,deep,M,Cell wall/membrane/envelope biogenesis,0
372747,NAT-129_MHASMcontig_976350,1221,1695,NAT-129,MHASMcontig_976350,malaspina,CALIN,NAT,1.2324560510295373,NAT_SRR3960581,deep,,,
372748,NAT-129_MHASMcontig_976350,1750,4345,NAT-129,MHASMcontig_976350,malaspina,CALIN,NAT,0.6520296046973422,NAT_SRR3960581,deep,,,
417866,NAT-46_MHASMcontig_385300,20709,21189,NAT-46,MHASMcontig_385300,malaspina,CALIN,NAT,1.8311355094772888,NAT_SRR3960581,deep,H,Coenzyme transport and metabolism,0
417867,NAT-46_MHASMcontig_385300,21207,22431,NAT-46,MHASMcontig_385300,malaspina,CALIN,NAT,3.820833035818624,NAT_SRR3960581,deep,G,Carbohydrate transport and metabolism,0
417868,NAT-46_MHASMcontig_385300,22638,23055,NAT-46,MHASMcontig_385300,malaspina,CALIN,NAT,2.2137820017209284,NAT_SRR3960581,deep,H,Coenzyme transport and metabolism,0
417869,NAT-46_MHASMcontig_385300,23239,24040,NAT-46,MHASMcontig_385300,malaspina,CALIN,NAT,4.383331287470642,NAT_SRR3960581,deep,,,
433399,NAT-101_68765,11680,11887,NAT-101,68765,malaspina,CALIN,NAT,0.17551168630480934,NAT_SRR3960575,deep,,,
433401,NAT-101_68765,12840,13815,NAT-101,68765,malaspina,CALIN,NAT,1.2229827219766818,NAT_SRR3960575,deep,,,
436849,NAT-157_91384,25378,25765,NAT-157,91384,malaspina,CALIN,NAT,0.013176334221306964,NAT_SRR3960575,deep,L,"Replication, recombination and repair",0
436849,NAT-157_91384,25378,25765,NAT-157,91384,malaspina,CALIN,NAT,0.04640861442208738,NAT_SRR3960578,deep,L,"Replication, recombination and repair",0
436856,NAT-157_91384,30061,30466,NAT-157,91384,malaspina,CALIN,NAT,0.41635084334644507,NAT_SRR3960575,deep,M,Cell wall/membrane/envelope biogenesis,0
340003,SP-133_MHASMcontig_3350026,128101,128641,SP-133,MHASMcontig_3350026,tara,complete,SP,0.0,ERR598948,DCM,X,"Mobilome: prophages, transposons",0
340003,SP-133_MHASMcontig_3350026,128101,128641,SP-133,MHASMcontig_3350026,tara,complete,SP,0.0,ERR598999,MES,X,"Mobilome: prophages, transposons",0
340003,SP-133_MHASMcontig_3350026,128101,128641,SP-133,MHASMcontig_3350026,tara,complete,SP,0.014416699381719952,ERR599020,MES,X,"Mobilome: prophages, transposons",0
340003,SP-133_MHASMcontig_3350026,128101,128641,SP-133,MHASMcontig_3350026,tara,complete,SP,0.0,ERR599033,MES,X,"Mobilome: prophages, transposons",0
340003,SP-133_MHASMcontig_3350026,128101,128641,SP-133,MHASMcontig_3350026,tara,complete,SP,0.0,ERR599071,MES,X,"Mobilome: prophages, transposons",0
340003,SP-133_MHASMcontig_3350026,128101,128641,SP-133,MHASMcontig_3350026,tara,complete,SP,0.0017246798215836865,ERR599083,MES,X,"Mobilome: prophages, transposons",0
340003,SP-133_MHASMcontig_3350026,128101,128641,SP-133,MHASMcontig_3350026,tara,complete,SP,0.0,ERR599096,MES,X,"Mobilome: prophages, transposons",0
628147,SP-1_MHASMcontig_2304771,3624,4050,SP-1,MHASMcontig_2304771,tara,complete,SP,0.4891743020762054,ERR598948,DCM,J,"Translation, ribosomal structure and biogenesis",0
628148,SP-1_MHASMcontig_2304771,4138,4624,SP-1,MHASMcontig_2304771,tara,complete,SP,0.12114337568057995,ERR598948,DCM,J,"Translation, ribosomal structure and biogenesis",0
628149,SP-1_MHASMcontig_2304771,4639,5215,SP-1,MHASMcontig_2304771,tara,complete,SP,0.38898877744162585,ERR598948,DCM,K!!!S,Transcription,0
628149,SP-1_MHASMcontig_2304771,4639,5215,SP-1,MHASMcontig_2304771,tara,complete,SP,0.38898877744162585,ERR598948,DCM,K!!!S,Function unknown,0
790836,SP-182_MHASMcontig_2030085,102189,102537,SP-182,MHASMcontig_2030085,tara,complete,SP,0.08762900784367714,ERR598948,DCM,,,
124914,SP-347_90977,177898,178270,SP-347,90977,malaspina,CALIN,SP,0.05088075251982815,SP_SRR3963449,deep,E,Amino acid transport and metabolism,0
2317,NP-23_MHASMcontig_536970,114450,115839,NP-23,MHASMcontig_536970,tara,In0,NP,0.08343476950332494,ERR599015,MES,L,"Replication, recombination and repair",0
2317,NP-23_MHASMcontig_536970,114450,115839,NP-23,MHASMcontig_536970,tara,In0,NP,0.11538301039073015,ERR599127,MES,L,"Replication, recombination and repair",0
131438,NP-2_80031,1019,1436,NP-2,80031,tara,CALIN,NP,0.6140198551059202,SRR3968063,deep,,,
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.1793063721595429,ERR598942,DCM,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.1093839671904539,ERR599087,DCM,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.10445985795905348,ERR598971,MES,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.12279689270907655,ERR598980,MES,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.06811363994929924,ERR599004,MES,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.1818388195509333,ERR599015,MES,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.1053782034581778,ERR599051,MES,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.10262812371505467,ERR599060,MES,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.13663974891508024,ERR599076,MES,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.12339318506427295,ERR599115,MES,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.1373599057510175,ERR599127,MES,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.13227076622378864,ERR599152,MES,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.10503034534668276,ERR599175,MES,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.182683392205728,SRR3965585,deep,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.1519846966559064,SRR3968062,deep,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.13426874296014418,SRR3968063,deep,V,Defense mechanisms,0
133198,NP-2_MHASMcontig_615332,55055,55346,NP-2,MHASMcontig_615332,tara,CALIN,NP,0.17881860660638838,SRR3968770,deep,V,Defense mechanisms,0
263068,NP-13_79087,83157,83700,NP-13,79087,tara,CALIN,NP,1.2840972932799497,SRR3961935,deep,,,
263068,NP-13_79087,83157,83700,NP-13,79087,tara,CALIN,NP,1.0281697522240325,SRR3961936,deep,,,
263068,NP-13_79087,83157,83700,NP-13,79087,tara,CALIN,NP,0.43012402117034976,SRR3962293,deep,,,
263071,NP-13_79087,84394,84703,NP-13,79087,tara,CALIN,NP,0.0961955850014094,SRR3961935,deep,X,"Mobilome: prophages, transposons",0
263071,NP-13_79087,84394,84703,NP-13,79087,tara,CALIN,NP,0.10570060447529796,SRR3961936,deep,X,"Mobilome: prophages, transposons",0
263071,NP-13_79087,84394,84703,NP-13,79087,tara,CALIN,NP,0.08743368530588443,SRR3962293,deep,X,"Mobilome: prophages, transposons",0
263071,NP-13_79087,84394,84703,NP-13,79087,tara,CALIN,NP,0.1024104989350528,SRR3962771,deep,X,"Mobilome: prophages, transposons",0
264104,NP-13_102013,36910,37480,NP-13,102013,tara,CALIN,NP,0.06393353344895689,SRR3961936,deep,J,"Translation, ribosomal structure and biogenesis",0
264104,NP-13_102013,36910,37480,NP-13,102013,tara,CALIN,NP,0.06652413766589045,SRR3962293,deep,J,"Translation, ribosomal structure and biogenesis",0
264104,NP-13_102013,36910,37480,NP-13,102013,tara,CALIN,NP,0.06531246009844187,SRR3962771,deep,J,"Translation, ribosomal structure and biogenesis",0
264105,NP-13_102013,37771,38800,NP-13,102013,tara,CALIN,NP,0.1110045950530994,SRR3961936,deep,E,Amino acid transport and metabolism,0
264105,NP-13_102013,37771,38800,NP-13,102013,tara,CALIN,NP,0.09106418049792003,SRR3962293,deep,E,Amino acid transport and metabolism,0
264105,NP-13_102013,37771,38800,NP-13,102013,tara,CALIN,NP,0.20887792848335648,SRR3962771,deep,E,Amino acid transport and metabolism,0
264106,NP-13_102013,38998,40765,NP-13,102013,tara,CALIN,NP,0.07826331386202443,SRR3961936,deep,,,
264106,NP-13_102013,38998,40765,NP-13,102013,tara,CALIN,NP,0.11518899572744802,SRR3962293,deep,,,
264106,NP-13_102013,38998,40765,NP-13,102013,tara,CALIN,NP,0.03962496390961366,SRR3962771,deep,,,
272997,NP-125_98251,26422,27370,NP-125,98251,tara,CALIN,NP,0.0622081586002666,ERR599052,SRF,X,"Mobilome: prophages, transposons",0
272997,NP-125_98251,26422,27370,NP-125,98251,tara,CALIN,NP,0.11745462220346255,ERR599087,DCM,X,"Mobilome: prophages, transposons",0
272997,NP-125_98251,26422,27370,NP-125,98251,tara,CALIN,NP,0.07192083064158405,ERR598980,MES,X,"Mobilome: prophages, transposons",0
272997,NP-125_98251,26422,27370,NP-125,98251,tara,CALIN,NP,0.06609916708677413,ERR599115,MES,X,"Mobilome: prophages, transposons",0
272997,NP-125_98251,26422,27370,NP-125,98251,tara,CALIN,NP,0.08901343599033906,SRR3962293,deep,X,"Mobilome: prophages, transposons",0
272997,NP-125_98251,26422,27370,NP-125,98251,tara,CALIN,NP,0.0812596109655883,SRR3962771,deep,X,"Mobilome: prophages, transposons",0
316842,NP-1_78107,30847,31042,NP-1,78107,tara,CALIN,NP,0.06976693180010309,ERR598971,MES,K,Transcription,0
316843,NP-1_78107,31266,32265,NP-1,78107,tara,CALIN,NP,0.09712619592926852,ERR598971,MES,X,"Mobilome: prophages, transposons",0
316843,NP-1_78107,31266,32265,NP-1,78107,tara,CALIN,NP,0.086861155041817,ERR599004,MES,X,"Mobilome: prophages, transposons",0
316843,NP-1_78107,31266,32265,NP-1,78107,tara,CALIN,NP,0.0,ERR599051,MES,X,"Mobilome: prophages, transposons",0
316843,NP-1_78107,31266,32265,NP-1,78107,tara,CALIN,NP,0.062109863554183076,ERR599060,MES,X,"Mobilome: prophages, transposons",0
316843,NP-1_78107,31266,32265,NP-1,78107,tara,CALIN,NP,0.05427109237838042,ERR599115,MES,X,"Mobilome: prophages, transposons",0
316843,NP-1_78107,31266,32265,NP-1,78107,tara,CALIN,NP,0.0645187464868504,ERR599175,MES,X,"Mobilome: prophages, transposons",0
420000,NP-151_25816,5013,5316,NP-151,25816,tara,CALIN,NP,0.25810376227016435,ERR599115,MES,C,Energy production and conversion,0
428687,NP-15_23303,3135,3369,NP-15,23303,tara,complete,NP,0.008816048450972079,ERR598971,MES,,,
428687,NP-15_23303,3135,3369,NP-15,23303,tara,complete,NP,0.00314934565784761,ERR598980,MES,,,
428687,NP-15_23303,3135,3369,NP-15,23303,tara,complete,NP,0.0271970372550748,SRR3965585,deep,,,
428687,NP-15_23303,3135,3369,NP-15,23303,tara,complete,NP,0.010953056369329852,SRR3968062,deep,,,
428687,NP-15_23303,3135,3369,NP-15,23303,tara,complete,NP,0.010521057120113714,SRR3968063,deep,,,
428687,NP-15_23303,3135,3369,NP-15,23303,tara,complete,NP,0.007417159598731683,SRR3968770,deep,,,
428688,NP-15_23303,4266,5304,NP-15,23303,tara,complete,NP,0.5169436799661177,SRR3965585,deep,X,"Mobilome: prophages, transposons",0
428785,NP-15_34395,3177,3888,NP-15,34395,tara,CALIN,NP,0.19893428063943128,ERR599065,DCM,,,
428785,NP-15_34395,3177,3888,NP-15,34395,tara,CALIN,NP,0.2661430563278272,ERR599087,DCM,,,
428785,NP-15_34395,3177,3888,NP-15,34395,tara,CALIN,NP,0.19741886824320784,ERR598971,MES,,,
428787,NP-15_34395,4720,5767,NP-15,34395,tara,CALIN,NP,0.08880917247077748,ERR598971,MES,X,"Mobilome: prophages, transposons",0
428787,NP-15_34395,4720,5767,NP-15,34395,tara,CALIN,NP,0.3445019435857881,SRR3965585,deep,X,"Mobilome: prophages, transposons",0
57797,NP-16_MHASMcontig_156078,20019,21204,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,2.370708316821453,NP_SRR3961906,deep,K,Transcription,0
57797,NP-16_MHASMcontig_156078,20019,21204,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,1.7079043921921382,NP_SRR3961935,deep,K,Transcription,0
57797,NP-16_MHASMcontig_156078,20019,21204,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,1.3096097824394528,NP_SRR3962293,deep,K,Transcription,0
57797,NP-16_MHASMcontig_156078,20019,21204,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.5049016464831564,NP_SRR3968062,deep,K,Transcription,0
57797,NP-16_MHASMcontig_156078,20019,21204,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.468440055419996,NP_SRR3968063,deep,K,Transcription,0
57797,NP-16_MHASMcontig_156078,20019,21204,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,1.3932767682837979,NP_SRR3968777,deep,K,Transcription,0
57798,NP-16_MHASMcontig_156078,21472,21673,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.536789204875913,NP_SRR3961935,deep,,,
57798,NP-16_MHASMcontig_156078,21472,21673,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.1192296251633097,NP_SRR3968062,deep,,,
57798,NP-16_MHASMcontig_156078,21472,21673,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.1976305833555076,NP_SRR3968063,deep,,,
57798,NP-16_MHASMcontig_156078,21472,21673,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.5366966391573088,NP_SRR3968777,deep,,,
57799,NP-16_MHASMcontig_156078,21691,22645,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,1.9227276251401324,NP_SRR3961935,deep,J,"Translation, ribosomal structure and biogenesis",0
57799,NP-16_MHASMcontig_156078,21691,22645,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.8175419160535663,NP_SRR3962293,deep,J,"Translation, ribosomal structure and biogenesis",0
57799,NP-16_MHASMcontig_156078,21691,22645,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.6878621807424291,NP_SRR3968062,deep,J,"Translation, ribosomal structure and biogenesis",0
57799,NP-16_MHASMcontig_156078,21691,22645,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,1.636362939952131,NP_SRR3968063,deep,J,"Translation, ribosomal structure and biogenesis",0
57799,NP-16_MHASMcontig_156078,21691,22645,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,1.0430919994879126,NP_SRR3968777,deep,J,"Translation, ribosomal structure and biogenesis",0
57800,NP-16_MHASMcontig_156078,22797,23169,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.5084042884812289,NP_SRR3961935,deep,,,
57800,NP-16_MHASMcontig_156078,22797,23169,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,4.577237600011918,NP_SRR3968777,deep,,,
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.4676069174475572,NP_SRR3961906,deep,C!!!R,Energy production and conversion,0
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.4676069174475572,NP_SRR3961906,deep,C!!!R,General function prediction only,0
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.7634406703675792,NP_SRR3961935,deep,C!!!R,Energy production and conversion,0
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.7634406703675792,NP_SRR3961935,deep,C!!!R,General function prediction only,0
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,1.8853771353145663,NP_SRR3962293,deep,C!!!R,Energy production and conversion,0
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,1.8853771353145663,NP_SRR3962293,deep,C!!!R,General function prediction only,0
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.6282859285732588,NP_SRR3968777,deep,C!!!R,Energy production and conversion,0
57801,NP-16_MHASMcontig_156078,23256,23922,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.6282859285732588,NP_SRR3968777,deep,C!!!R,General function prediction only,0
57802,NP-16_MHASMcontig_156078,24051,24621,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,3.086070476519731,NP_SRR3961935,deep,L,"Replication, recombination and repair",0
57802,NP-16_MHASMcontig_156078,24051,24621,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.08553520076530513,NP_SRR3968062,deep,L,"Replication, recombination and repair",0
57802,NP-16_MHASMcontig_156078,24051,24621,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.8738361824887773,NP_SRR3968777,deep,L,"Replication, recombination and repair",0
57803,NP-16_MHASMcontig_156078,25033,25552,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.2795149845686519,NP_SRR3961906,deep,,,
57803,NP-16_MHASMcontig_156078,25033,25552,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,1.4176994464794803,NP_SRR3961935,deep,,,
57803,NP-16_MHASMcontig_156078,25033,25552,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.304631831349505,NP_SRR3968062,deep,,,
57803,NP-16_MHASMcontig_156078,25033,25552,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,1.1493047014328799,NP_SRR3968063,deep,,,
57803,NP-16_MHASMcontig_156078,25033,25552,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.5408112167725228,NP_SRR3968777,deep,,,
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.3748770879134948,NP_SRR3961906,deep,L!!!L,"Replication, recombination and repair",0
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.3748770879134948,NP_SRR3961906,deep,L!!!L,"Replication, recombination and repair",0
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.6241139465336476,NP_SRR3961935,deep,L!!!L,"Replication, recombination and repair",0
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.6241139465336476,NP_SRR3961935,deep,L!!!L,"Replication, recombination and repair",0
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.9316364603902146,NP_SRR3962293,deep,L!!!L,"Replication, recombination and repair",0
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.9316364603902146,NP_SRR3962293,deep,L!!!L,"Replication, recombination and repair",0
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.1399615834393826,NP_SRR3968062,deep,L!!!L,"Replication, recombination and repair",0
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.1399615834393826,NP_SRR3968062,deep,L!!!L,"Replication, recombination and repair",0
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.17044491033877893,NP_SRR3968063,deep,L!!!L,"Replication, recombination and repair",0
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.17044491033877893,NP_SRR3968063,deep,L!!!L,"Replication, recombination and repair",0
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.3673391029857337,NP_SRR3968777,deep,L!!!L,"Replication, recombination and repair",0
57804,NP-16_MHASMcontig_156078,25651,26341,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.3673391029857337,NP_SRR3968777,deep,L!!!L,"Replication, recombination and repair",0
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.9910813539949911,NP_SRR3961935,deep,T!!!K!!!R,Signal transduction mechanisms,0
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.9910813539949911,NP_SRR3961935,deep,T!!!K!!!R,Transcription,0
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.9910813539949911,NP_SRR3961935,deep,T!!!K!!!R,General function prediction only,0
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.6927740338295268,NP_SRR3962293,deep,T!!!K!!!R,Signal transduction mechanisms,0
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.6927740338295268,NP_SRR3962293,deep,T!!!K!!!R,Transcription,0
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.6927740338295268,NP_SRR3962293,deep,T!!!K!!!R,General function prediction only,0
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.8491322826288124,NP_SRR3968777,deep,T!!!K!!!R,Signal transduction mechanisms,0
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.8491322826288124,NP_SRR3968777,deep,T!!!K!!!R,Transcription,0
57805,NP-16_MHASMcontig_156078,26433,27162,NP-16,MHASMcontig_156078,malaspina,CALIN,NP,0.8491322826288124,NP_SRR3968777,deep,T!!!K!!!R,General function prediction only,0
57936,NP-16_MHASMcontig_161301,1,1795,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.6504673120960786,NP_SRR3961906,deep,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
57936,NP-16_MHASMcontig_161301,1,1795,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.6265717946795003,NP_SRR3961935,deep,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
57936,NP-16_MHASMcontig_161301,1,1795,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.2998959192608596,NP_SRR3968062,deep,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
57936,NP-16_MHASMcontig_161301,1,1795,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.32907303601406,NP_SRR3968063,deep,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
57936,NP-16_MHASMcontig_161301,1,1795,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.4629370413439843,NP_SRR3968777,deep,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
57937,NP-16_MHASMcontig_161301,2217,3249,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.07368804944527615,NP_SRR3968062,deep,,,
57937,NP-16_MHASMcontig_161301,2217,3249,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.107432076685538,NP_SRR3968777,deep,,,
57938,NP-16_MHASMcontig_161301,3362,5357,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,0.6717277344074182,NP_SRR3961906,deep,J,"Translation, ribosomal structure and biogenesis",0
57938,NP-16_MHASMcontig_161301,3362,5357,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,1.2420877717729493,NP_SRR3961935,deep,J,"Translation, ribosomal structure and biogenesis",0
57938,NP-16_MHASMcontig_161301,3362,5357,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,4.938413188404974,NP_SRR3962293,deep,J,"Translation, ribosomal structure and biogenesis",0
57938,NP-16_MHASMcontig_161301,3362,5357,NP-16,MHASMcontig_161301,malaspina,CALIN,NP,1.0314926236934394,NP_SRR3968062,deep,J,"Translation, ribosomal structure and biogenesis",0
